moosh,out,n
be_part_of,a,41
but_i_feel,like,41
but_it_would,be,41
but_this_time,i,41
chairman_and_chief,executive,41
chance_to_win,a,41
city_of_st,louis,41
department_of_natural,resources,41
did_not_even,have,41
did_not_know,about,41
did_not_need,to,41
do_my_best,to,41
do_not_be,afraid,41
do_not_get,a,41
do_not_know,but,41
do_not_want,the,41
enough_for_me,to,41
especially_if_you,are,41
first_time_i,have,41
for_me_to,be,41
from_noon_to,pm,41
get_my_hands,on,41
going_back_to,the,41
has_the_power,to,41
he_and_his,family,41
he_has_not,been,41
he_is_not,a,41
he_said_i,was,41
hope_you_all,had,41
hope_you_all,have,41
how_important_it,is,41
i_could_not,have,41
i_decided_to,use,41
i_figured_i,would,41
i_have_seen,a,41
i_knew_he,was,41
i_picked_up,a,41
i_think_a,lot,41
i_thought_he,was,41
i_thought_that,was,41
i_was_looking,at,41
i_was_working,on,41
if_you_have,got,41
important_part_of,the,41
in_an_interview,that,41
in_order_to,do,41
in_st_charles,county,41
in_the_age,of,41
in_the_best,interest,41
in_the_first,year,41
in_the_game,and,41
in_the_hope,that,41
in_the_interest,of,41
in_the_last,decade,41
in_the_light,of,41
in_the_next,couple,41
in_the_past,three,41
in_the_same,period,41
in_the_world,but,41
incorporated_in_item,b,41
is_a_good,idea,41
is_in_charge,of,41
is_more_than,just,41
is_no_need,to,41
is_the_one,who,41
is_the_son,of,41
it_been_a,long,41
it_may_be,a,41
it_reminded_me,of,41
know_that_there,are,41
made_the_decision,to,41
many_of_you,have,41
matter_of_time,before,41
more_than_anything,else,41
most_of_them,are,41
not_all_of,them,41
of_the_state,of,41
of_the_year,i,41
on_how_to,make,41
on_one_side,of,41
on_the_corner,of,41
on_the_last,day,41
on_the_strength,of,41
one_of_a,kind,41
or_may_not,be,41
out_there_in,the,41
over_medium_heat,add,41
percent_of_the,time,41
respond_to_a,request,41
salt_and_pepper,and,41
set_the_stage,for,41
she_told_me,that,41
taken_to_a,hospital,41
that_i_have,no,41
that_is_exactly,what,41
that_not_to,say,41
the_amount_of,money,41
the_civil_rights,movement,41
the_core_of,the,41
the_entrance_to,the,41
the_fourth_quarter,of,41
the_los_angeles,lakers,41
the_missouri_department,of,41
the_office_of,the,41
the_other_hand,is,41
the_question_of,whether,41
the_son_of,god,41
the_time_has,come,41
the_top_of,his,41
the_west_side,of,41
the_wrong_side,of,41
the_year_of,the,41
there_is_no,question,41
there_was_also,a,41
there_was_only,one,41
there_will_be,some,41
they_seem_to,be,41
they_want_to,do,41
they_were_in,the,41
this_is_such,a,41
to_each_other,and,41
to_give_him,a,41
to_make_a,living,41
to_participate_in,a,41
to_prepare_for,the,41
to_see_how,it,41
to_serve_as,a,41
to_spend_some,time,41
to_the_people,who,41
to_the_public,and,41
under_the_age,of,41
was_a_time,when,41
was_the_result,of,41
way_out_of,the,41
what_better_way,to,41
what_is_best,for,41
what_is_your,favorite,41
what_you_have,to,41
will_be_on,hand,41
would_need_to,be,41
you_are_willing,to,41
a_long_way,from,40
about_half_of,the,40
am_trying_to,get,40
and_all_the,other,40
and_did_not,want,40
and_let_me,tell,40
and_that_it,is,40
and_then_there,are,40
and_there_are,no,40
as_good_as,the,40
as_much_as,percent,40
as_we_all,know,40
at_first_i,thought,40
at_least_for,now,40
be_able_to,have,40
because_he_was,not,40
because_it_was,a,40
because_of_the,way,40
because_they_are,so,40
because_they_did,not,40
between_the_ages,of,40
billions_of_dollars,in,40
both_ends_of,the,40
but_i_do,have,40
by_the_likes,of,40
by_the_time,they,40
click_on_the,link,40
department_of_public,safety,40
do_not_have,much,40
do_not_think,you,40
do_not_try,to,40
doing_the_same,thing,40
even_if_it,was,40
figure_out_a,way,40
find_out_more,about,40
first_of_all,i,40
first_time_since,the,40
fish_and_wildlife,service,40
get_back_on,the,40
going_to_make,a,40
have_a_great,day,40
have_to_admit,i,40
have_to_make,sure,40
have_to_think,about,40
he_was_the,first,40
hope_to_see,you,40
hope_you_have,a,40
i_also_have,a,40
i_am_a,fan,40
i_am_excited,about,40
i_am_glad,to,40
i_am_the,one,40
i_am_used,to,40
i_came_across,a,40
i_decided_to,do,40
i_did_not,expect,40
i_have_been,feeling,40
i_have_been,here,40
i_have_seen,the,40
i_know_how,to,40
i_seem_to,be,40
i_think_about,it,40
i_was_on,a,40
i_was_one,of,40
if_i_can,not,40
in_addition_to,being,40
in_conjunction_with,the,40
in_high_school,i,40
in_honor_of,the,40
in_relation_to,the,40
in_the_big,leagues,40
in_the_eighth,inning,40
in_the_morning,i,40
in_the_sense,of,40
in_the_state,and,40
in_the_world,to,40
is_going_to,take,40
is_known_for,its,40
is_that_there,are,40
is_to_make,sure,40
is_what_i,am,40
it_did_not,matter,40
it_is_possible,that,40
it_the_first,time,40
it_was_clear,that,40
it_was_easy,to,40
it_was_just,the,40
it_was_not,clear,40
know_i_have,been,40
later_in_the,week,40
lot_of_things,that,40
make_sure_you,are,40
make_sure_you,have,40
more_than_a,week,40
my_friends_and,i,40
no_more_than,a,40
not_going_to,let,40
of_million_or,cents,40
of_the_city,and,40
of_the_city,of,40
on_the_face,of,40
on_the_front,of,40
on_the_right,hand,40
on_top_of,it,40
one_of_the,major,40
one_of_these,days,40
or_anything_like,that,40
part_of_a,larger,40
played_a_role,in,40
pointed_out_that,the,40
really_do_not,know,40
reduce_the_number,of,40
remove_from_heat,and,40
said_we_have,to,40
say_that_i,have,40
seem_to_be,the,40
seven_days_a,week,40
should_not_have,to,40
since_i_do,not,40
sure_to_check,out,40
that_being_said,i,40
that_i_had,not,40
that_if_you,are,40
that_is_not,a,40
that_the_number,of,40
that_there_would,be,40
that_they_have,been,40
the_age_of,the,40
the_context_of,the,40
the_corner_of,the,40
the_district_attorney,office,40
the_fact_is,that,40
the_first_couple,of,40
the_first_year,of,40
the_labor_department,said,40
the_most_out,of,40
the_most_part,i,40
the_night_of,the,40
the_oven_to,degrees,40
the_point_of,the,40
the_price_of,the,40
the_ranks_of,the,40
the_safety_of,the,40
the_state_board,of,40
the_total_number,of,40
the_turn_of,the,40
the_university_of,maryland,40
then_there_was,the,40
there_is_a,great,40
there_is_a,new,40
there_is_such,a,40
think_it_going,to,40
this_day_and,age,40
this_week_i,am,40
though_i_do,not,40
to_be_honest,with,40
to_believe_that,the,40
to_do_just,that,40
to_find_the,right,40
to_find_ways,to,40
to_give_them,a,40
to_know_that,i,40
to_make_way,for,40
to_say_that,this,40
to_tell_me,that,40
to_the_department,of,40
took_the_time,to,40
up_with_the,idea,40
us_environmental_protection,agency,40
walked_out_of,the,40
was_a_little,bit,40
was_born_and,raised,40
was_looking_forward,to,40
was_not_aware,of,40
was_taken_to,the,40
we_have_not,been,40
what_i_need,to,40
when_i_look,at,40
when_i_think,about,40
when_she_was,a,40
when_they_are,not,40
whether_or_not,to,40
whether_or_not,you,40
will_never_be,able,40
with_that_in,mind,40
would_be_the,first,40
would_have_been,better,40
would_have_liked,to,40
you_all_had,a,40
you_are_having,a,40
you_do_not,even,40
a_couple_weeks,ago,39
a_group_of,friends,39
a_link_to,the,39
a_little_over,a,39
a_long_history,of,39
a_lot_of,that,39
a_master_degree,in,39
a_part_of,our,39
about_minutes_or,until,39
about_the_possibility,of,39
across_the_united,states,39
all_of_them,are,39
an_idea_of,what,39
and_i_am,happy,39
and_it_can,be,39
and_one_of,my,39
and_open_to,the,39
and_then_i,will,39
and_there_are,some,39
are_a_part,of,39
are_trying_to,get,39
as_a_part,of,39
as_a_sort,of,39
as_i_write,this,39
as_some_of,the,39
at_a_press,conference,39
at_first_i,was,39
at_in_the,morning,39
at_the_new,york,39
at_this_point,it,39
bake_for_minutes,or,39
because_it_does,not,39
but_because_of,the,39
but_it_is,also,39
but_most_of,all,39
but_on_the,other,39
but_you_get,the,39
by_a_group,of,39
can_be_found,on,39
come_to_the,conclusion,39
days_in_a,row,39
dead_at_the,scene,39
decided_it_was,time,39
did_not_return,a,39
does_not_mean,you,39
either_side_of,the,39
even_if_they,are,39
even_though_i,have,39
even_though_it,is,39
fact_that_i,have,39
first_time_in,my,39
give_it_a,go,39
go_back_to,work,39
going_to_go,to,39
has_not_been,a,39
have_been_on,the,39
have_something_to,do,39
have_the_power,to,39
have_to_be,able,39
he_added_that,the,39
he_or_she,is,39
he_returned_to,the,39
he_said_adding,that,39
he_told_me,he,39
his_way_to,the,39
i_am_glad,that,39
i_am_in,love,39
i_can_not,be,39
i_dont_even,know,39
i_encourage_you,to,39
i_feel_like,it,39
i_go_to,the,39
i_had_a,great,39
i_had_so,much,39
i_have_so,many,39
i_have_to,take,39
i_have_to,tell,39
i_hope_you,enjoyed,39
i_knew_that,i,39
i_still_have,to,39
i_think_that,i,39
i_think_we,will,39
i_want_to,give,39
i_wanted_to,go,39
if_any_of,you,39
if_it_had,been,39
if_you_wish,to,39
in_a_bid,to,39
in_love_with,this,39
in_my_head,i,39
in_the_first,game,39
in_the_new,year,39
in_the_second,inning,39
in_the_us,the,39
is_going_to,make,39
is_no_way,to,39
is_not_expected,to,39
is_not_on,the,39
it_is_impossible,to,39
it_was_not,just,39
it_was_the,second,39
it_was_worth,it,39
it_would_not,have,39
just_a_few,of,39
just_look_at,the,39
know_how_to,do,39
like_the_rest,of,39
made_me_want,to,39
might_have_been,a,39
much_as_i,love,39
much_more_than,a,39
my_family_and,friends,39
my_life_and,i,39
my_mom_and,i,39
not_as_good,as,39
not_have_the,same,39
not_have_to,pay,39
not_seem_to,have,39
not_the_kind,of,39
of_one_of,my,39
of_the_reasons,i,39
of_thousands_of,people,39
on_the_streets,of,39
one_of_our,favorite,39
one_of_the,city,39
one_of_the,new,39
one_of_the,only,39
only_one_of,the,39
or_at_least,a,39
out_of_the,box,39
over_the_last,three,39
part_of_the,world,39
pay_attention_to,the,39
red_white_and,blue,39
respond_to_requests,for,39
said_he_would,be,39
said_in_a,phone,39
said_we_are,going,39
she_said_it,was,39
should_not_have,been,39
so_be_sure,to,39
so_far_i,have,39
so_if_you,have,39
some_of_the,people,39
spent_most_of,the,39
step_in_the,right,39
than_the_rest,of,39
that_did_not,happen,39
that_he_had,not,39
that_it_would,not,39
the_affordable_care,act,39
the_end_of,march,39
the_extent_of,the,39
the_hands_of,a,39
the_last_thing,i,39
the_next_generation,of,39
the_oregon_department,of,39
the_plan_is,to,39
the_rear_of,the,39
the_rest_of,it,39
the_return_of,the,39
the_university_of,texas,39
there_had_been,a,39
there_was_so,much,39
they_will_be,able,39
this_time_last,year,39
those_of_you,that,39
to_do_it,in,39
to_figure_it,out,39
to_get_through,the,39
to_go_to,college,39
to_help_with,the,39
to_keep_an,eye,39
to_let_me,know,39
to_make_it,look,39
to_put_it,in,39
to_say_i,was,39
to_see_what,they,39
to_take_a,look,39
to_the_board,of,39
to_the_left,of,39
to_the_super,bowl,39
university_school_of,medicine,39
use_it_as,a,39
was_hit_by,a,39
was_taken_into,custody,39
we_are_supposed,to,39
we_have_been,doing,39
we_were_talking,about,39
were_going_to,do,39
were_more_likely,to,39
what_i_am,saying,39
what_the_hell,is,39
will_be_a,great,39
will_be_a,lot,39
will_be_held,on,39
will_be_sure,to,39
with_a_series,of,39
with_her_husband,and,39
with_percent_of,the,39
with_the_idea,that,39
would_like_to,think,39
you_are_about,to,39
you_are_on,the,39
you_are_one,of,39
you_want_me,to,39
you_will_find,a,39
a_deep_breath,and,38
a_huge_part,of,38
a_short_period,of,38
a_spot_in,the,38
a_spot_on,the,38
a_squarefoot_home,with,38
about_a_month,ago,38
according_to_court,records,38
after_a_couple,of,38
am_not_trying,to,38
american_civil_liberties,union,38
and_a_handful,of,38
and_chief_executive,of,38
and_he_said,he,38
and_should_not,be,38
and_then_it,was,38
and_there_are,a,38
anywhere_in_the,world,38
are_not_in,the,38
as_a_means,to,38
as_an_opportunity,to,38
as_it_should,be,38
as_well_as,those,38
at_a_cost,of,38
at_the_box,office,38
be_able_to,be,38
be_able_to,keep,38
be_able_to,tell,38
because_they_are,not,38
become_part_of,the,38
between_am_and,pm,38
by_the_time,you,38
continue_to_do,so,38
did_not_see,the,38
do_i_want,to,38
do_whatever_it,takes,38
does_not_make,sense,38
early_in_the,season,38
easier_said_than,done,38
fact_that_it,was,38
falls_in_love,with,38
far_as_i,can,38
for_all_of,you,38
for_the_united,states,38
get_back_into,the,38
goes_a_long,way,38
going_to_be,very,38
had_something_to,do,38
hard_to_believe,that,38
have_always_been,a,38
have_just_got,to,38
have_never_seen,a,38
have_no_idea,why,38
hope_you_are,all,38
i_am_not,that,38
i_am_not,trying,38
i_could_do,it,38
i_didnt_have,to,38
i_have_been,looking,38
i_have_learned,to,38
i_have_managed,to,38
i_have_to,give,38
i_have_to,make,38
i_know_i,can,38
i_still_have,not,38
i_think_i,may,38
i_thought_i,had,38
i_wanted_to,show,38
i_went_to,my,38
i_will_need,to,38
i_would_never,have,38
if_there_is,no,38
if_you_are,the,38
immigration_and_customs,enforcement,38
in_a_big,way,38
in_the_back,seat,38
in_the_big,ten,38
in_the_general,election,38
in_the_style,of,38
is_a_great,place,38
is_a_picture,of,38
it_appears_to,be,38
it_feels_good,to,38
it_going_to,take,38
it_is_the,most,38
it_would_have,to,38
just_a_few,days,38
keep_an_eye,out,38
know_what_to,say,38
last_week_that,he,38
make_sure_they,are,38
million_or_cents,a,38
more_information_or,to,38
more_than_a,little,38
most_of_my,life,38
much_as_i,would,38
need_to_work,on,38
never_thought_i,would,38
no_matter_what,you,38
no_one_in,the,38
not_be_surprised,if,38
not_know_what,it,38
not_respond_to,a,38
not_want_to,take,38
of_course_i,am,38
of_course_i,had,38
of_state_hillary,rodham,38
of_the_reasons,why,38
of_the_second,half,38
of_the_time,it,38
on_the_ground,and,38
on_the_grounds,that,38
on_the_second,floor,38
on_to_say,that,38
one_of_them,was,38
or_cents_a,share,38
over_the_last,decade,38
part_of_the,state,38
people_who_have,been,38
probably_will_not,be,38
pronounced_dead_at,the,38
put_it_on,the,38
safe_to_say,that,38
said_he_is,not,38
said_we_want,to,38
serving_calories_g,fat,38
so_here_it,is,38
so_it_will,be,38
so_many_of,the,38
so_many_of,us,38
state_department_of,environmental,38
state_hillary_rodham,clinton,38
that_he_had,a,38
that_i_had,been,38
that_make_up,the,38
that_needed_to,be,38
that_no_matter,what,38
that_none_of,the,38
that_you_will,be,38
the_amount_of,time,38
the_arrival_of,the,38
the_east_side,of,38
the_fact_that,my,38
the_first_half,and,38
the_first_time,you,38
the_light_of,day,38
the_need_for,a,38
the_new_york,knicks,38
the_quality_of,life,38
the_time_of,year,38
the_view_of,the,38
the_ways_in,which,38
there_were_a,couple,38
this_is_just,the,38
this_is_the,last,38
this_one_is,a,38
three_and_a,half,38
three_months_of,the,38
through_a_series,of,38
to_be_back,in,38
to_deal_with,a,38
to_deal_with,it,38
to_do_a,lot,38
to_do_what,i,38
to_get_things,done,38
to_go_on,the,38
to_go_with,a,38
to_me_that,i,38
to_move_forward,with,38
to_put_on,the,38
to_put_up,with,38
to_the_heart,of,38
to_the_side,of,38
to_the_tune,of,38
told_me_that,she,38
trying_to_make,it,38
up_a_lot,of,38
up_in_the,middle,38
want_to_take,a,38
was_the_first,of,38
we_are_working,on,38
we_did_not,get,38
were_going_to,get,38
what_we_can,do,38
what_would_you,do,38
when_i_am,in,38
will_be_ready,to,38
will_continue_to,do,38
with_a_touch,of,38
with_information_about,the,38
woke_up_this,morning,38
world_war_ii,and,38
you_are_like,me,38
you_can_do,to,38
you_can_find,a,38
you_can_find,it,38
you_can_have,a,38
you_need_to,get,38
you_never_know,what,38
a_difference_in,the,37
a_good_example,of,37
a_great_sense,of,37
a_long_time,but,37
a_lot_of,those,37
a_new_set,of,37
a_small_part,of,37
after_all_these,years,37
all_i_want,to,37
all_the_time,in,37
all_the_way,up,37
am_not_a,fan,37
and_came_up,with,37
and_i_am,really,37
and_we_all,know,37
and_went_to,the,37
are_still_in,the,37
are_trying_to,do,37
as_i_would,like,37
as_well_as,for,37
assembly_speaker_sheila,oliver,37
at_a_time,of,37
at_some_point,i,37
at_the_high,school,37
at_the_time,was,37
at_this_point,we,37
been_able_to,get,37
between_million_and,million,37
but_he_could,not,37
but_some_of,the,37
but_that_was,not,37
but_we_have,to,37
did_not_have,enough,37
did_not_have,much,37
do_not_agree,with,37
dont_know_what,to,37
earlier_in_the,year,37
even_if_it,means,37
even_if_you,have,37
faces_up_to,years,37
feel_the_same,way,37
few_and_far,between,37
first_time_in,the,37
for_more_information,contact,37
for_the_good,of,37
for_the_last,time,37
for_what_it,is,37
for_you_and,your,37
had_to_make,a,37
has_been_a,long,37
has_been_trying,to,37
has_pleaded_not,guilty,37
he_seems_to,be,37
he_was_at,the,37
he_was_not,a,37
he_will_have,to,37
i_am_not,an,37
i_am_so,sorry,37
i_am_very,happy,37
i_can_not,see,37
i_dont_know,about,37
i_dont_think,that,37
i_ended_up,with,37
i_must_admit,that,37
i_need_to,go,37
i_need_to,make,37
i_needed_to,do,37
i_thought_to,myself,37
i_was_a,child,37
i_will_have,another,37
i_would_be,a,37
i_would_be,able,37
i_would_really,like,37
if_you_are,using,37
in_just_a,few,37
in_order_to,save,37
in_so_many,ways,37
in_the_business,of,37
in_the_coming,days,37
in_the_fifth,inning,37
in_the_nation,in,37
in_the_ncaa,tournament,37
in_the_shadow,of,37
is_going_on,in,37
is_in_the,process,37
is_the_place,to,37
it_all_the,way,37
it_had_been,a,37
it_has_become,a,37
it_is_a,little,37
it_is_important,for,37
it_really_is,a,37
it_was_a,long,37
it_was_fun,to,37
know_that_we,are,37
little_to_do,with,37
long_as_i,can,37
looked_at_me,and,37
love_to_hear,from,37
make_sure_that,the,37
more_and_more,of,37
most_of_the,people,37
much_as_i,do,37
much_in_the,way,37
need_to_know,about,37
no_i_do,not,37
not_have_to,go,37
not_know_how,many,37
not_know_much,about,37
not_respond_to,requests,37
of_people_who,have,37
on_a_pair,of,37
on_one_side,and,37
on_our_way,to,37
on_the_bottom,of,37
on_the_south,side,37
or_any_of,the,37
or_at_least,the,37
or_at_the,very,37
or_more_of,the,37
or_percent_to,the,37
out_how_to,get,37
pm_april_in,the,37
points_in_the,second,37
pretty_much_the,same,37
put_it_in,a,37
run_the_risk,of,37
said_adding_that,the,37
said_at_a,news,37
said_he_had,a,37
said_he_was,a,37
said_in_the,statement,37
said_it_does,not,37
said_referring_to,the,37
said_that_he,was,37
said_there_is,a,37
so_close_to,the,37
tell_me_what,you,37
that_i_am,in,37
that_we_can,not,37
the_end_of,april,37
the_first_time,she,37
the_last_time,the,37
the_next_time,i,37
the_other_hand,the,37
the_same_is,true,37
the_second_and,third,37
the_standard_poor,index,37
the_th_and,th,37
there_is_a,very,37
there_is_no,evidence,37
they_have_to,be,37
they_would_not,be,37
this_is_the,way,37
this_week_i,have,37
to_be_aware,of,37
to_be_ready,for,37
to_be_the,same,37
to_do_with,this,37
to_find_out,that,37
to_find_out,who,37
to_get_people,to,37
to_get_to,work,37
to_have_been,a,37
to_know_each,other,37
to_requests_for,comment,37
to_respond_to,the,37
to_take_a,break,37
to_the_st,louis,37
turn_it_into,a,37
us_department_of,justice,37
us_district_court,in,37
want_to_go,back,37
was_at_the,time,37
was_in_high,school,37
was_just_trying,to,37
was_trying_to,get,37
went_for_with,a,37
what_could_have,been,37
what_we_need,to,37
what_you_can,do,37
when_i_get,home,37
when_there_is,a,37
which_i_do,not,37
who_was_in,the,37
winner_will_be,announced,37
would_be_interested,in,37
would_like_to,know,37
you_all_have,a,37
you_are_talking,about,37
you_can_not,do,37
you_can_not,have,37
you_will_see,that,37
a_bachelor_degree,in,36
a_break_from,the,36
a_day_after,the,36
a_few_times,and,36
a_lot_more,to,36
a_perfect_example,of,36
a_period_of,time,36
a_variety_of,reasons,36
a_way_of,life,36
a_win_over,the,36
a_year_ago,and,36
a_yearold_man,was,36
a_yearold_resident,of,36
after_a_series,of,36
after_the_death,of,36
all_at_the,same,36
all_in_all,i,36
all_of_us,to,36
am_a_fan,of,36
am_going_to,make,36
am_going_to,take,36
am_not_sure,that,36
an_eye_out,for,36
an_hour_or,two,36
and_did_not,have,36
and_do_not,have,36
and_i_am,very,36
and_i_have,had,36
and_i_think,he,36
and_i_thought,i,36
and_in_the,process,36
and_off_the,field,36
and_then_there,is,36
as_a_form,of,36
as_far_away,as,36
as_well_as,i,36
at_the_moment,and,36
at_the_thought,of,36
bake_for_to,minutes,36
be_a_little,bit,36
be_found_on,the,36
but_i_have,no,36
but_i_will,be,36
but_not_enough,to,36
by_the_number,of,36
can_make_a,difference,36
could_not_believe,it,36
decided_to_go,with,36
did_not_have,time,36
did_not_make,a,36
did_not_return,calls,36
did_not_think,i,36
do_not_know,when,36
do_not_want,it,36
do_you_have,to,36
do_you_think,of,36
every_day_of,the,36
few_years_ago,i,36
for_a_few,more,36
for_the_love,of,36
for_them_to,be,36
from_million_to,million,36
from_the_beginning,of,36
get_a_sense,of,36
get_away_with,it,36
going_to_be,on,36
had_to_do,with,36
had_to_take,a,36
have_been_a,lot,36
have_been_unable,to,36
have_never_heard,of,36
have_nothing_to,do,36
have_to_do,to,36
he_did_not,get,36
he_was_in,a,36
hope_you_like,it,36
how_many_times,i,36
i_am_happy,with,36
i_am_kind,of,36
i_am_not,one,36
i_am_planning,on,36
i_am_very,excited,36
i_came_across,this,36
i_can_see,that,36
i_couldnt_help,but,36
i_decided_it,was,36
i_decided_that,i,36
i_do_want,to,36
i_dont_think,its,36
i_had_the,opportunity,36
i_have_ever,done,36
i_have_so,much,36
i_picked_up,the,36
i_think_i,was,36
i_think_its,a,36
i_want_to,talk,36
i_wanted_to,take,36
i_was_kind,of,36
i_was_talking,to,36
i_will_show,you,36
i_would_have,loved,36
id_love_to,hear,36
if_he_did,not,36
if_i_had,not,36
if_you_dont,know,36
if_youre_looking,for,36
in_a_large,pot,36
in_fact_i,am,36
in_fact_it,is,36
in_love_with,her,36
in_new_york,the,36
in_the_end,zone,36
in_the_face,and,36
in_the_heat,of,36
in_the_mean,time,36
in_the_most,recent,36
in_the_portland,area,36
in_the_sixth,inning,36
in_the_third,inning,36
in_the_us,in,36
in_the_world,that,36
in_when_he,was,36
in_world_war,ii,36
is_a_lot,more,36
is_just_one,of,36
is_more_than,a,36
is_no_doubt,that,36
is_not_just,about,36
is_something_that,i,36
it_a_good,thing,36
it_is_part,of,36
it_may_be,that,36
it_was_a,wonderful,36
it_was_good,to,36
it_would_be,interesting,36
its_one_of,the,36
just_do_not,have,36
just_do_not,know,36
last_year_in,the,36
like_i_said,i,36
like_to_have,a,36
like_to_see,the,36
look_forward_to,seeing,36
looking_for_a,new,36
make_it_clear,that,36
more_than_a,month,36
more_than_billion,in,36
more_than_three,decades,36
near_the_top,of,36
not_even_have,to,36
not_far_from,the,36
not_going_to,do,36
not_meant_to,be,36
not_one_of,them,36
occurred_to_me,that,36
of_course_there,is,36
of_the_cost,of,36
of_the_more,than,36
of_the_most,beautiful,36
of_the_time,the,36
of_those_things,that,36
one_is_going,to,36
one_of_the,big,36
out_of_the,country,36
out_of_the,ordinary,36
out_some_of,the,36
over_the_next,three,36
pick_in_the,draft,36
right_in_the,middle,36
right_now_i,have,36
said_he_wants,to,36
said_i_have,been,36
said_tuesday_that,the,36
see_some_of,the,36
she_said_she,would,36
should_have_been,a,36
so_im_going,to,36
spend_more_time,with,36
st_louis_public,schools,36
standing_in_front,of,36
still_a_lot,of,36
studies_have_shown,that,36
taken_to_the,hospital,36
that_a_good,thing,36
that_he_would,have,36
that_i_am,the,36
that_i_was,able,36
that_is_part,of,36
the_banks_of,the,36
the_best_place,to,36
the_best_time,to,36
the_death_of,his,36
the_end_of,their,36
the_environmental_protection,agency,36
the_federal_aviation,administration,36
the_federal_government,to,36
the_first_person,to,36
the_first_thing,you,36
the_first_time,ever,36
the_image_of,the,36
the_integrity_of,the,36
the_internal_revenue,service,36
the_land_of,the,36
the_month_of,may,36
the_new_jersey,turnpike,36
the_new_york,giants,36
the_next_four,years,36
the_next_three,years,36
the_one_thing,i,36
the_owners_of,the,36
the_price_of,a,36
the_reality_of,the,36
the_result_of,the,36
the_right_amount,of,36
the_same_time,and,36
the_scene_of,the,36
the_south_side,of,36
the_time_it,was,36
the_university_of,illinois,36
the_us_environmental,protection,36
the_victim_of,a,36
the_way_back,to,36
the_winner_will,be,36
the_words_of,the,36
there_are_very,few,36
there_is_always,a,36
there_is_no,one,36
they_do_not,get,36
they_will_continue,to,36
this_sort_of,thing,36
thought_it_might,be,36
to_a_group,of,36
to_be_known,as,36
to_do_that,i,36
to_give_me,a,36
to_give_up,on,36
to_make_it,work,36
to_play_with,the,36
to_see_all,the,36
to_see_if,you,36
to_see_more,of,36
to_see_what,i,36
to_sit_in,the,36
to_sit_on,the,36
to_stand_up,for,36
to_take_a,few,36
to_the_final,four,36
to_the_level,of,36
to_the_right,of,36
to_those_who,are,36
to_try_and,get,36
to_vote_on,the,36
to_work_as,a,36
to_work_on,a,36
two_years_ago,and,36
under_the_influence,of,36
until_light_and,fluffy,36
up_to_percent,of,36
wanted_to_take,a,36
was_placed_on,the,36
water_to_a,boil,36
way_to_do,it,36
we_did_not,know,36
we_get_to,the,36
we_had_to,go,36
we_need_to,make,36
we_were_supposed,to,36
what_do_you,want,36
what_is_wrong,with,36
when_i_say,that,36
where_i_want,to,36
who_lives_in,the,36
who_was_at,the,36
with_a_little,bit,36
with_a_mix,of,36
with_knowledge_of,the,36
would_be_interesting,to,36
would_not_it,be,36
yearold_resident_of,the,36
years_ago_when,i,36
years_i_have,been,36
years_in_prison,and,36
you_can_not,be,36
you_can_see,in,36
you_going_to,do,36
you_have_no,idea,36
you_think_you,can,36
a_chance_to,play,35
a_family_of,four,35
a_few_of,these,35
a_kick_out,of,35
a_lot_of,hard,35
a_lot_of,our,35
a_lot_of,ways,35
a_minute_or,two,35
a_number_of,reasons,35
a_photo_of,the,35
a_share_of,the,35
a_week_or,two,35
able_to_get,the,35
according_to_a,recent,35
across_the_country,and,35
again_and_again,and,35
all_of_the,other,35
also_happens_to,be,35
am_one_of,those,35
am_so_proud,of,35
and_check_out,the,35
and_for_that,i,35
and_i_am,pretty,35
and_i_had,the,35
and_i_would,not,35
and_it_makes,me,35
and_last_but,not,35
and_the_city,of,35
and_they_have,a,35
are_going_to,take,35
are_going_to,try,35
are_meant_to,be,35
are_not_familiar,with,35
are_not_supposed,to,35
are_still_trying,to,35
are_they_going,to,35
as_a_means,of,35
as_a_sign,of,35
as_good_as,it,35
as_i_can,remember,35
as_well_as,his,35
back_to_the,hotel,35
bar_reservations_and,credit,35
be_a_bit,of,35
be_held_at,the,35
bottom_line_is,that,35
but_as_soon,as,35
but_i_would,like,35
but_it_can,be,35
but_the_fact,that,35
can_not_believe,how,35
chairman_of_the,house,35
day_of_the,year,35
did_not_go,to,35
do_not_care,if,35
doesnt_have_to,be,35
done_a_lot,of,35
every_one_of,you,35
for_at_least,one,35
for_at_least,two,35
for_so_many,years,35
for_the_city,of,35
for_the_new,york,35
from_one_of,my,35
from_some_of,the,35
from_the_other,side,35
full_bar_reservations,and,35
get_away_from,the,35
get_out_there,and,35
had_an_opportunity,to,35
had_points_and,rebounds,35
hall_of_fame,and,35
has_a_history,of,35
has_no_plans,to,35
has_not_been,able,35
have_a_ton,of,35
have_been_in,a,35
have_been_on,a,35
have_come_to,the,35
have_got_to,do,35
have_the_money,to,35
have_the_potential,to,35
he_did_not,think,35
he_grew_up,in,35
he_said_i,do,35
his_or_her,own,35
i_also_wanted,to,35
i_am_not,talking,35
i_am_still,a,35
i_could_not,stop,35
i_guess_i,will,35
i_had_in,my,35
i_have_learned,that,35
i_have_never,heard,35
i_have_wanted,to,35
i_know_they,are,35
i_think_he,was,35
i_think_i,might,35
i_thought_i,could,35
i_thought_this,was,35
i_want_to,write,35
if_he_wants,to,35
if_i_was,going,35
